fu,compression_type,distortion_level,f01,f02,f03,f04,f05,f06,f07,f08,f09,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,mos
data/CVIQ/111.png,JPEG,9,data/view_ports/111/111_fov1.png,data/view_ports/111/111_fov2.png,data/view_ports/111/111_fov3.png,data/view_ports/111/111_fov4.png,data/view_ports/111/111_fov5.png,data/view_ports/111/111_fov6.png,data/view_ports/111/111_fov7.png,data/view_ports/111/111_fov8.png,data/view_ports/111/111_fov9.png,data/view_ports/111/111_fov10.png,data/view_ports/111/111_fov11.png,data/view_ports/111/111_fov12.png,data/view_ports/111/111_fov13.png,data/view_ports/111/111_fov14.png,data/view_ports/111/111_fov15.png,data/view_ports/111/111_fov16.png,data/view_ports/111/111_fov17.png,data/view_ports/111/111_fov18.png,data/view_ports/111/111_fov19.png,data/view_ports/111/111_fov20.png,35.11881471
data/CVIQ/112.png,JPEG,10,data/view_ports/112/112_fov1.png,data/view_ports/112/112_fov2.png,data/view_ports/112/112_fov3.png,data/view_ports/112/112_fov4.png,data/view_ports/112/112_fov5.png,data/view_ports/112/112_fov6.png,data/view_ports/112/112_fov7.png,data/view_ports/112/112_fov8.png,data/view_ports/112/112_fov9.png,data/view_ports/112/112_fov10.png,data/view_ports/112/112_fov11.png,data/view_ports/112/112_fov12.png,data/view_ports/112/112_fov13.png,data/view_ports/112/112_fov14.png,data/view_ports/112/112_fov15.png,data/view_ports/112/112_fov16.png,data/view_ports/112/112_fov17.png,data/view_ports/112/112_fov18.png,data/view_ports/112/112_fov19.png,data/view_ports/112/112_fov20.png,22.051721
data/CVIQ/113.png,JPEG,11,data/view_ports/113/113_fov1.png,data/view_ports/113/113_fov2.png,data/view_ports/113/113_fov3.png,data/view_ports/113/113_fov4.png,data/view_ports/113/113_fov5.png,data/view_ports/113/113_fov6.png,data/view_ports/113/113_fov7.png,data/view_ports/113/113_fov8.png,data/view_ports/113/113_fov9.png,data/view_ports/113/113_fov10.png,data/view_ports/113/113_fov11.png,data/view_ports/113/113_fov12.png,data/view_ports/113/113_fov13.png,data/view_ports/113/113_fov14.png,data/view_ports/113/113_fov15.png,data/view_ports/113/113_fov16.png,data/view_ports/113/113_fov17.png,data/view_ports/113/113_fov18.png,data/view_ports/113/113_fov19.png,data/view_ports/113/113_fov20.png,16.14658891
data/CVIQ/114.png,AVC,1,data/view_ports/114/114_fov1.png,data/view_ports/114/114_fov2.png,data/view_ports/114/114_fov3.png,data/view_ports/114/114_fov4.png,data/view_ports/114/114_fov5.png,data/view_ports/114/114_fov6.png,data/view_ports/114/114_fov7.png,data/view_ports/114/114_fov8.png,data/view_ports/114/114_fov9.png,data/view_ports/114/114_fov10.png,data/view_ports/114/114_fov11.png,data/view_ports/114/114_fov12.png,data/view_ports/114/114_fov13.png,data/view_ports/114/114_fov14.png,data/view_ports/114/114_fov15.png,data/view_ports/114/114_fov16.png,data/view_ports/114/114_fov17.png,data/view_ports/114/114_fov18.png,data/view_ports/114/114_fov19.png,data/view_ports/114/114_fov20.png,65.68359022
data/CVIQ/138.png,JPEG,2,data/view_ports/138/138_fov1.png,data/view_ports/138/138_fov2.png,data/view_ports/138/138_fov3.png,data/view_ports/138/138_fov4.png,data/view_ports/138/138_fov5.png,data/view_ports/138/138_fov6.png,data/view_ports/138/138_fov7.png,data/view_ports/138/138_fov8.png,data/view_ports/138/138_fov9.png,data/view_ports/138/138_fov10.png,data/view_ports/138/138_fov11.png,data/view_ports/138/138_fov12.png,data/view_ports/138/138_fov13.png,data/view_ports/138/138_fov14.png,data/view_ports/138/138_fov15.png,data/view_ports/138/138_fov16.png,data/view_ports/138/138_fov17.png,data/view_ports/138/138_fov18.png,data/view_ports/138/138_fov19.png,data/view_ports/138/138_fov20.png,74.72017054
data/CVIQ/139.png,JPEG,3,data/view_ports/139/139_fov1.png,data/view_ports/139/139_fov2.png,data/view_ports/139/139_fov3.png,data/view_ports/139/139_fov4.png,data/view_ports/139/139_fov5.png,data/view_ports/139/139_fov6.png,data/view_ports/139/139_fov7.png,data/view_ports/139/139_fov8.png,data/view_ports/139/139_fov9.png,data/view_ports/139/139_fov10.png,data/view_ports/139/139_fov11.png,data/view_ports/139/139_fov12.png,data/view_ports/139/139_fov13.png,data/view_ports/139/139_fov14.png,data/view_ports/139/139_fov15.png,data/view_ports/139/139_fov16.png,data/view_ports/139/139_fov17.png,data/view_ports/139/139_fov18.png,data/view_ports/139/139_fov19.png,data/view_ports/139/139_fov20.png,70.03164757
data/CVIQ/140.png,JPEG,4,data/view_ports/140/140_fov1.png,data/view_ports/140/140_fov2.png,data/view_ports/140/140_fov3.png,data/view_ports/140/140_fov4.png,data/view_ports/140/140_fov5.png,data/view_ports/140/140_fov6.png,data/view_ports/140/140_fov7.png,data/view_ports/140/140_fov8.png,data/view_ports/140/140_fov9.png,data/view_ports/140/140_fov10.png,data/view_ports/140/140_fov11.png,data/view_ports/140/140_fov12.png,data/view_ports/140/140_fov13.png,data/view_ports/140/140_fov14.png,data/view_ports/140/140_fov15.png,data/view_ports/140/140_fov16.png,data/view_ports/140/140_fov17.png,data/view_ports/140/140_fov18.png,data/view_ports/140/140_fov19.png,data/view_ports/140/140_fov20.png,66.94895169
data/CVIQ/141.png,JPEG,5,data/view_ports/141/141_fov1.png,data/view_ports/141/141_fov2.png,data/view_ports/141/141_fov3.png,data/view_ports/141/141_fov4.png,data/view_ports/141/141_fov5.png,data/view_ports/141/141_fov6.png,data/view_ports/141/141_fov7.png,data/view_ports/141/141_fov8.png,data/view_ports/141/141_fov9.png,data/view_ports/141/141_fov10.png,data/view_ports/141/141_fov11.png,data/view_ports/141/141_fov12.png,data/view_ports/141/141_fov13.png,data/view_ports/141/141_fov14.png,data/view_ports/141/141_fov15.png,data/view_ports/141/141_fov16.png,data/view_ports/141/141_fov17.png,data/view_ports/141/141_fov18.png,data/view_ports/141/141_fov19.png,data/view_ports/141/141_fov20.png,62.01673126
data/CVIQ/142.png,JPEG,6,data/view_ports/142/142_fov1.png,data/view_ports/142/142_fov2.png,data/view_ports/142/142_fov3.png,data/view_ports/142/142_fov4.png,data/view_ports/142/142_fov5.png,data/view_ports/142/142_fov6.png,data/view_ports/142/142_fov7.png,data/view_ports/142/142_fov8.png,data/view_ports/142/142_fov9.png,data/view_ports/142/142_fov10.png,data/view_ports/142/142_fov11.png,data/view_ports/142/142_fov12.png,data/view_ports/142/142_fov13.png,data/view_ports/142/142_fov14.png,data/view_ports/142/142_fov15.png,data/view_ports/142/142_fov16.png,data/view_ports/142/142_fov17.png,data/view_ports/142/142_fov18.png,data/view_ports/142/142_fov19.png,data/view_ports/142/142_fov20.png,62.32053904
data/CVIQ/143.png,JPEG,7,data/view_ports/143/143_fov1.png,data/view_ports/143/143_fov2.png,data/view_ports/143/143_fov3.png,data/view_ports/143/143_fov4.png,data/view_ports/143/143_fov5.png,data/view_ports/143/143_fov6.png,data/view_ports/143/143_fov7.png,data/view_ports/143/143_fov8.png,data/view_ports/143/143_fov9.png,data/view_ports/143/143_fov10.png,data/view_ports/143/143_fov11.png,data/view_ports/143/143_fov12.png,data/view_ports/143/143_fov13.png,data/view_ports/143/143_fov14.png,data/view_ports/143/143_fov15.png,data/view_ports/143/143_fov16.png,data/view_ports/143/143_fov17.png,data/view_ports/143/143_fov18.png,data/view_ports/143/143_fov19.png,data/view_ports/143/143_fov20.png,49.96733405
data/CVIQ/144.png,JPEG,8,data/view_ports/144/144_fov1.png,data/view_ports/144/144_fov2.png,data/view_ports/144/144_fov3.png,data/view_ports/144/144_fov4.png,data/view_ports/144/144_fov5.png,data/view_ports/144/144_fov6.png,data/view_ports/144/144_fov7.png,data/view_ports/144/144_fov8.png,data/view_ports/144/144_fov9.png,data/view_ports/144/144_fov10.png,data/view_ports/144/144_fov11.png,data/view_ports/144/144_fov12.png,data/view_ports/144/144_fov13.png,data/view_ports/144/144_fov14.png,data/view_ports/144/144_fov15.png,data/view_ports/144/144_fov16.png,data/view_ports/144/144_fov17.png,data/view_ports/144/144_fov18.png,data/view_ports/144/144_fov19.png,data/view_ports/144/144_fov20.png,42.03782365
data/CVIQ/145.png,JPEG,9,data/view_ports/145/145_fov1.png,data/view_ports/145/145_fov2.png,data/view_ports/145/145_fov3.png,data/view_ports/145/145_fov4.png,data/view_ports/145/145_fov5.png,data/view_ports/145/145_fov6.png,data/view_ports/145/145_fov7.png,data/view_ports/145/145_fov8.png,data/view_ports/145/145_fov9.png,data/view_ports/145/145_fov10.png,data/view_ports/145/145_fov11.png,data/view_ports/145/145_fov12.png,data/view_ports/145/145_fov13.png,data/view_ports/145/145_fov14.png,data/view_ports/145/145_fov15.png,data/view_ports/145/145_fov16.png,data/view_ports/145/145_fov17.png,data/view_ports/145/145_fov18.png,data/view_ports/145/145_fov19.png,data/view_ports/145/145_fov20.png,33.14919864
data/CVIQ/146.png,JPEG,10,data/view_ports/146/146_fov1.png,data/view_ports/146/146_fov2.png,data/view_ports/146/146_fov3.png,data/view_ports/146/146_fov4.png,data/view_ports/146/146_fov5.png,data/view_ports/146/146_fov6.png,data/view_ports/146/146_fov7.png,data/view_ports/146/146_fov8.png,data/view_ports/146/146_fov9.png,data/view_ports/146/146_fov10.png,data/view_ports/146/146_fov11.png,data/view_ports/146/146_fov12.png,data/view_ports/146/146_fov13.png,data/view_ports/146/146_fov14.png,data/view_ports/146/146_fov15.png,data/view_ports/146/146_fov16.png,data/view_ports/146/146_fov17.png,data/view_ports/146/146_fov18.png,data/view_ports/146/146_fov19.png,data/view_ports/146/146_fov20.png,23.39106879
data/CVIQ/147.png,JPEG,11,data/view_ports/147/147_fov1.png,data/view_ports/147/147_fov2.png,data/view_ports/147/147_fov3.png,data/view_ports/147/147_fov4.png,data/view_ports/147/147_fov5.png,data/view_ports/147/147_fov6.png,data/view_ports/147/147_fov7.png,data/view_ports/147/147_fov8.png,data/view_ports/147/147_fov9.png,data/view_ports/147/147_fov10.png,data/view_ports/147/147_fov11.png,data/view_ports/147/147_fov12.png,data/view_ports/147/147_fov13.png,data/view_ports/147/147_fov14.png,data/view_ports/147/147_fov15.png,data/view_ports/147/147_fov16.png,data/view_ports/147/147_fov17.png,data/view_ports/147/147_fov18.png,data/view_ports/147/147_fov19.png,data/view_ports/147/147_fov20.png,16.14658891
data/CVIQ/148.png,AVC,1,data/view_ports/148/148_fov1.png,data/view_ports/148/148_fov2.png,data/view_ports/148/148_fov3.png,data/view_ports/148/148_fov4.png,data/view_ports/148/148_fov5.png,data/view_ports/148/148_fov6.png,data/view_ports/148/148_fov7.png,data/view_ports/148/148_fov8.png,data/view_ports/148/148_fov9.png,data/view_ports/148/148_fov10.png,data/view_ports/148/148_fov11.png,data/view_ports/148/148_fov12.png,data/view_ports/148/148_fov13.png,data/view_ports/148/148_fov14.png,data/view_ports/148/148_fov15.png,data/view_ports/148/148_fov16.png,data/view_ports/148/148_fov17.png,data/view_ports/148/148_fov18.png,data/view_ports/148/148_fov19.png,data/view_ports/148/148_fov20.png,71.52034834
data/CVIQ/172.png,JPEG,2,data/view_ports/172/172_fov1.png,data/view_ports/172/172_fov2.png,data/view_ports/172/172_fov3.png,data/view_ports/172/172_fov4.png,data/view_ports/172/172_fov5.png,data/view_ports/172/172_fov6.png,data/view_ports/172/172_fov7.png,data/view_ports/172/172_fov8.png,data/view_ports/172/172_fov9.png,data/view_ports/172/172_fov10.png,data/view_ports/172/172_fov11.png,data/view_ports/172/172_fov12.png,data/view_ports/172/172_fov13.png,data/view_ports/172/172_fov14.png,data/view_ports/172/172_fov15.png,data/view_ports/172/172_fov16.png,data/view_ports/172/172_fov17.png,data/view_ports/172/172_fov18.png,data/view_ports/172/172_fov19.png,data/view_ports/172/172_fov20.png,63.31132659
data/CVIQ/173.png,JPEG,3,data/view_ports/173/173_fov1.png,data/view_ports/173/173_fov2.png,data/view_ports/173/173_fov3.png,data/view_ports/173/173_fov4.png,data/view_ports/173/173_fov5.png,data/view_ports/173/173_fov6.png,data/view_ports/173/173_fov7.png,data/view_ports/173/173_fov8.png,data/view_ports/173/173_fov9.png,data/view_ports/173/173_fov10.png,data/view_ports/173/173_fov11.png,data/view_ports/173/173_fov12.png,data/view_ports/173/173_fov13.png,data/view_ports/173/173_fov14.png,data/view_ports/173/173_fov15.png,data/view_ports/173/173_fov16.png,data/view_ports/173/173_fov17.png,data/view_ports/173/173_fov18.png,data/view_ports/173/173_fov19.png,data/view_ports/173/173_fov20.png,66.46902877
data/CVIQ/174.png,JPEG,4,data/view_ports/174/174_fov1.png,data/view_ports/174/174_fov2.png,data/view_ports/174/174_fov3.png,data/view_ports/174/174_fov4.png,data/view_ports/174/174_fov5.png,data/view_ports/174/174_fov6.png,data/view_ports/174/174_fov7.png,data/view_ports/174/174_fov8.png,data/view_ports/174/174_fov9.png,data/view_ports/174/174_fov10.png,data/view_ports/174/174_fov11.png,data/view_ports/174/174_fov12.png,data/view_ports/174/174_fov13.png,data/view_ports/174/174_fov14.png,data/view_ports/174/174_fov15.png,data/view_ports/174/174_fov16.png,data/view_ports/174/174_fov17.png,data/view_ports/174/174_fov18.png,data/view_ports/174/174_fov19.png,data/view_ports/174/174_fov20.png,63.96617512
data/CVIQ/175.png,JPEG,5,data/view_ports/175/175_fov1.png,data/view_ports/175/175_fov2.png,data/view_ports/175/175_fov3.png,data/view_ports/175/175_fov4.png,data/view_ports/175/175_fov5.png,data/view_ports/175/175_fov6.png,data/view_ports/175/175_fov7.png,data/view_ports/175/175_fov8.png,data/view_ports/175/175_fov9.png,data/view_ports/175/175_fov10.png,data/view_ports/175/175_fov11.png,data/view_ports/175/175_fov12.png,data/view_ports/175/175_fov13.png,data/view_ports/175/175_fov14.png,data/view_ports/175/175_fov15.png,data/view_ports/175/175_fov16.png,data/view_ports/175/175_fov17.png,data/view_ports/175/175_fov18.png,data/view_ports/175/175_fov19.png,data/view_ports/175/175_fov20.png,58.5782568
data/CVIQ/176.png,JPEG,6,data/view_ports/176/176_fov1.png,data/view_ports/176/176_fov2.png,data/view_ports/176/176_fov3.png,data/view_ports/176/176_fov4.png,data/view_ports/176/176_fov5.png,data/view_ports/176/176_fov6.png,data/view_ports/176/176_fov7.png,data/view_ports/176/176_fov8.png,data/view_ports/176/176_fov9.png,data/view_ports/176/176_fov10.png,data/view_ports/176/176_fov11.png,data/view_ports/176/176_fov12.png,data/view_ports/176/176_fov13.png,data/view_ports/176/176_fov14.png,data/view_ports/176/176_fov15.png,data/view_ports/176/176_fov16.png,data/view_ports/176/176_fov17.png,data/view_ports/176/176_fov18.png,data/view_ports/176/176_fov19.png,data/view_ports/176/176_fov20.png,51.87958732
data/CVIQ/177.png,JPEG,7,data/view_ports/177/177_fov1.png,data/view_ports/177/177_fov2.png,data/view_ports/177/177_fov3.png,data/view_ports/177/177_fov4.png,data/view_ports/177/177_fov5.png,data/view_ports/177/177_fov6.png,data/view_ports/177/177_fov7.png,data/view_ports/177/177_fov8.png,data/view_ports/177/177_fov9.png,data/view_ports/177/177_fov10.png,data/view_ports/177/177_fov11.png,data/view_ports/177/177_fov12.png,data/view_ports/177/177_fov13.png,data/view_ports/177/177_fov14.png,data/view_ports/177/177_fov15.png,data/view_ports/177/177_fov16.png,data/view_ports/177/177_fov17.png,data/view_ports/177/177_fov18.png,data/view_ports/177/177_fov19.png,data/view_ports/177/177_fov20.png,49.61289093
data/CVIQ/178.png,JPEG,8,data/view_ports/178/178_fov1.png,data/view_ports/178/178_fov2.png,data/view_ports/178/178_fov3.png,data/view_ports/178/178_fov4.png,data/view_ports/178/178_fov5.png,data/view_ports/178/178_fov6.png,data/view_ports/178/178_fov7.png,data/view_ports/178/178_fov8.png,data/view_ports/178/178_fov9.png,data/view_ports/178/178_fov10.png,data/view_ports/178/178_fov11.png,data/view_ports/178/178_fov12.png,data/view_ports/178/178_fov13.png,data/view_ports/178/178_fov14.png,data/view_ports/178/178_fov15.png,data/view_ports/178/178_fov16.png,data/view_ports/178/178_fov17.png,data/view_ports/178/178_fov18.png,data/view_ports/178/178_fov19.png,data/view_ports/178/178_fov20.png,36.06278668
data/CVIQ/179.png,JPEG,9,data/view_ports/179/179_fov1.png,data/view_ports/179/179_fov2.png,data/view_ports/179/179_fov3.png,data/view_ports/179/179_fov4.png,data/view_ports/179/179_fov5.png,data/view_ports/179/179_fov6.png,data/view_ports/179/179_fov7.png,data/view_ports/179/179_fov8.png,data/view_ports/179/179_fov9.png,data/view_ports/179/179_fov10.png,data/view_ports/179/179_fov11.png,data/view_ports/179/179_fov12.png,data/view_ports/179/179_fov13.png,data/view_ports/179/179_fov14.png,data/view_ports/179/179_fov15.png,data/view_ports/179/179_fov16.png,data/view_ports/179/179_fov17.png,data/view_ports/179/179_fov18.png,data/view_ports/179/179_fov19.png,data/view_ports/179/179_fov20.png,27.30876475
data/CVIQ/180.png,JPEG,10,data/view_ports/180/180_fov1.png,data/view_ports/180/180_fov2.png,data/view_ports/180/180_fov3.png,data/view_ports/180/180_fov4.png,data/view_ports/180/180_fov5.png,data/view_ports/180/180_fov6.png,data/view_ports/180/180_fov7.png,data/view_ports/180/180_fov8.png,data/view_ports/180/180_fov9.png,data/view_ports/180/180_fov10.png,data/view_ports/180/180_fov11.png,data/view_ports/180/180_fov12.png,data/view_ports/180/180_fov13.png,data/view_ports/180/180_fov14.png,data/view_ports/180/180_fov15.png,data/view_ports/180/180_fov16.png,data/view_ports/180/180_fov17.png,data/view_ports/180/180_fov18.png,data/view_ports/180/180_fov19.png,data/view_ports/180/180_fov20.png,18.9200119
data/CVIQ/181.png,JPEG,11,data/view_ports/181/181_fov1.png,data/view_ports/181/181_fov2.png,data/view_ports/181/181_fov3.png,data/view_ports/181/181_fov4.png,data/view_ports/181/181_fov5.png,data/view_ports/181/181_fov6.png,data/view_ports/181/181_fov7.png,data/view_ports/181/181_fov8.png,data/view_ports/181/181_fov9.png,data/view_ports/181/181_fov10.png,data/view_ports/181/181_fov11.png,data/view_ports/181/181_fov12.png,data/view_ports/181/181_fov13.png,data/view_ports/181/181_fov14.png,data/view_ports/181/181_fov15.png,data/view_ports/181/181_fov16.png,data/view_ports/181/181_fov17.png,data/view_ports/181/181_fov18.png,data/view_ports/181/181_fov19.png,data/view_ports/181/181_fov20.png,18.58614243
data/CVIQ/182.png,AVC,1,data/view_ports/182/182_fov1.png,data/view_ports/182/182_fov2.png,data/view_ports/182/182_fov3.png,data/view_ports/182/182_fov4.png,data/view_ports/182/182_fov5.png,data/view_ports/182/182_fov6.png,data/view_ports/182/182_fov7.png,data/view_ports/182/182_fov8.png,data/view_ports/182/182_fov9.png,data/view_ports/182/182_fov10.png,data/view_ports/182/182_fov11.png,data/view_ports/182/182_fov12.png,data/view_ports/182/182_fov13.png,data/view_ports/182/182_fov14.png,data/view_ports/182/182_fov15.png,data/view_ports/182/182_fov16.png,data/view_ports/182/182_fov17.png,data/view_ports/182/182_fov18.png,data/view_ports/182/182_fov19.png,data/view_ports/182/182_fov20.png,60.56585356
